ResponseId,Poet,condition,beautiful,imagery,inspiring,lyrical,meaningful,mood_emotion,moving,original,overall_quality,profound,rhyme,rhythm,sound,theme,witty,poem_ID,word_count,line_count,stanzas,four_line_stanzas,rhymes_binary,all_lines_rhyme,first_person,Frequency,Like poetry,College Major,Background in poetry,Age,Gender,Authorship,Discrimination Response,correct
R_XZJ6zfjfHJaqT0R,Sylvia Plath,AI,5.0,6.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0,4.0,6.0,1,114,20,5,yes,yes,no,yes,A few times per month,Like poetry,"English, literature, poetry, or similar","I have read a lot of poetry, but have never written poetry",41,Female,AI,,
R_YRM8q7uf7a4Nz9f,Sylvia Plath,AI,1.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1,114,20,5,yes,yes,no,yes,Never,Hate poetry,I did not go to college/did not have a major,I am not very familiar with poetry,34,Female,AI,,
R_YbLCc2lJ2PNW4r7,Sylvia Plath,AI,5.0,6.0,5.0,6.0,5.0,7.0,5.0,5.0,5.0,4.0,2.0,4.0,5.0,6.0,5.0,1,114,20,5,yes,yes,no,yes,A few times per year,Like poetry,"English, literature, poetry, or similar","I have written poetry, but not professionally",51,Non-binary / third gender,AI,,
R_Z82FgarHe4D0NfH,Sylvia Plath,AI,4.0,5.0,5.0,5.0,7.0,5.0,6.0,4.0,6.0,6.0,3.0,5.0,4.0,6.0,5.0,1,114,20,5,yes,yes,no,yes,Never,Indifferent to poetry,I did not go to college/did not have a major,I am not very familiar with poetry,27,Male,AI,,
R_Z9KSwDkxPqsZ56x,Sylvia Plath,human,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,2.0,1,114,20,5,yes,yes,no,yes,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",34,Male,AI,,
R_Zqqwj20hToZ8ndL,Sylvia Plath,human,4.0,4.0,2.0,5.0,5.0,6.0,2.0,2.0,3.0,4.0,3.0,4.0,5.0,5.0,1.0,1,114,20,5,yes,yes,no,yes,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",23,Female,AI,,
R_ZrfubIqDZesf54J,Sylvia Plath,nothing,2.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,1.0,3.0,5.0,5.0,2.0,1,114,20,5,yes,yes,no,yes,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,24,Female,AI,human,0.0
R_Zxg6hVxuceFVNE5,Sylvia Plath,nothing,4.0,6.0,4.0,6.0,6.0,7.0,4.0,6.0,6.0,4.0,3.0,7.0,6.0,6.0,6.0,1,114,20,5,yes,yes,no,yes,A few times per week,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",56,Male,AI,AI,1.0
R_a2HGB5LX9o3iAmZ,Sylvia Plath,human,5.0,5.0,5.0,5.0,5.0,6.0,4.0,1.0,5.0,5.0,3.0,5.0,6.0,6.0,3.0,1,114,20,5,yes,yes,no,yes,A few times per week,Like poetry,I did not go to college/did not have a major,"I have written poetry, but not professionally",18,Female,AI,,
R_b8yeXZ1GNTtbDt7,Sylvia Plath,nothing,6.0,5.0,5.0,6.0,7.0,7.0,6.0,5.0,6.0,5.0,2.0,5.0,5.0,6.0,6.0,1,114,20,5,yes,yes,no,yes,A few times per year,Like poetry,I did not go to college/did not have a major,"I have written poetry, but not professionally",32,Female,AI,human,0.0
R_bDUqPeSdOMvfEml,Sylvia Plath,human,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,1,114,20,5,yes,yes,no,yes,A few times per month,Love poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",40,Male,AI,,
R_bNkFVh9g4fXS6WZ,Sylvia Plath,AI,3.0,4.0,1.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,1.0,1,114,20,5,yes,yes,no,yes,Less than once per year,Dislike poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,28,Female,AI,,
R_bqKW9VPfkwSjzb3,Sylvia Plath,AI,7.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,5.0,6.0,5.0,2.0,1,114,20,5,yes,yes,no,yes,A few times per week,Love poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",32,Male,AI,,
R_cC7Wv3QtmXXqvHr,Sylvia Plath,nothing,5.0,5.0,3.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,2.0,4.0,5.0,4.0,1.0,1,114,20,5,yes,yes,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",66,Female,AI,human,0.0
R_cJcetxzwToQNiw1,Sylvia Plath,nothing,2.0,4.0,1.0,5.0,5.0,4.0,2.0,6.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,1,114,20,5,yes,yes,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",46,Male,AI,AI,1.0
R_dgmi80XideqLWJb,Sylvia Plath,nothing,2.0,6.0,2.0,3.0,2.0,5.0,2.0,2.0,4.0,1.0,3.0,6.0,6.0,5.0,1.0,1,114,20,5,yes,yes,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,36,Male,AI,AI,1.0
R_diEgOLbTg0OMm4h,Sylvia Plath,AI,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,5.0,5.0,4.0,1,114,20,5,yes,yes,no,yes,A few times per year,Like poetry,"English, literature, poetry, or similar",I am familiar with multiple poets and genres of poetry,62,Male,AI,,
R_dnksmVZNn7euQyB,Sylvia Plath,nothing,6.0,5.0,6.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,6.0,5.0,7.0,4.0,1,114,20,5,yes,yes,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,65,Female,AI,human,0.0
R_dp5xLxIClfLo0Vz,Sylvia Plath,AI,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,3.0,7.0,7.0,6.0,6.0,1,114,20,5,yes,yes,no,yes,Never,Indifferent to poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",28,Female,AI,,
R_eA2IqlnLdyuLp4Z,Sylvia Plath,nothing,5.0,5.0,5.0,7.0,4.0,4.0,4.0,5.0,6.0,5.0,3.0,5.0,5.0,4.0,6.0,1,114,20,5,yes,yes,no,yes,Less than once per year,Dislike poetry,I did not go to college/did not have a major,I am not very familiar with poetry,34,Male,AI,human,0.0
R_eEzFX4Wr3kYs43n,Sylvia Plath,nothing,5.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,1.0,5.0,4.0,5.0,5.0,1,114,20,5,yes,yes,no,yes,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,49,Female,AI,AI,1.0
R_eRtdBahibbhXxmh,Sylvia Plath,AI,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,1,114,20,5,yes,yes,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",48,Female,AI,,
R_er1AUx6aIRDU5up,Sylvia Plath,human,4.0,5.0,4.0,5.0,4.0,4.0,5.0,6.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,1,114,20,5,yes,yes,no,yes,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,23,Male,AI,,
R_ezHY2nQOdgZljQR,Sylvia Plath,nothing,3.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,5.0,5.0,1,114,20,5,yes,yes,no,yes,A few times per year,Like poetry,I did not go to college/did not have a major,"I have read a lot of poetry, but have never written poetry",22,Male,AI,AI,1.0
R_oYvbmj8cmjA6zUR,Sylvia Plath,human,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,5.0,1,114,20,5,yes,yes,no,yes,A few times per week,Love poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",56,Male,AI,,
R_pGVcDOGqylExyzD,Sylvia Plath,human,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,1.0,5.0,5.0,6.0,6.0,1,114,20,5,yes,yes,no,yes,A few times per month,Like poetry,"English, literature, poetry, or similar","I have written poetry, but not professionally",49,Female,AI,,
R_pMpRVgllCIGBtNT,Sylvia Plath,AI,2.0,4.0,2.0,2.0,3.0,6.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,6.0,2.0,1,114,20,5,yes,yes,no,yes,A few times per year,Like poetry,"English, literature, poetry, or similar","I have written poetry, but not professionally",32,Female,AI,,
R_pQ0JKFNZ3f0KMo1,Sylvia Plath,AI,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,3.0,7.0,7.0,7.0,6.0,1,114,20,5,yes,yes,no,yes,A few times per week,Love poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",25,Female,AI,,
R_pgQBvxt2GyaFzqh,Sylvia Plath,human,5.0,6.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,6.0,3.0,7.0,5.0,7.0,2.0,1,114,20,5,yes,yes,no,yes,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",75,Male,AI,,
R_phHoSisv9KKMHXH,Sylvia Plath,nothing,3.0,6.0,2.0,6.0,5.0,6.0,5.0,6.0,6.0,4.0,3.0,5.0,5.0,5.0,1.0,1,114,20,5,yes,yes,no,yes,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,65,Female,AI,human,0.0
R_pt0Mdg6KLqtkISd,Sylvia Plath,human,5.0,5.0,4.0,7.0,6.0,5.0,6.0,4.0,6.0,5.0,3.0,5.0,5.0,5.0,5.0,1,114,20,5,yes,yes,no,yes,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",28,Female,AI,,
R_qCIpAK1U8FdM5pL,Sylvia Plath,AI,4.0,3.0,1.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,1,114,20,5,yes,yes,no,yes,A few times per year,Like poetry,"English, literature, poetry, or similar","I have written poetry, but not professionally",54,Female,AI,,
R_qvUUCRtvCPrCDMB,Sylvia Plath,human,4.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,3.0,5.0,5.0,6.0,3.0,1,114,20,5,yes,yes,no,yes,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",48,Male,AI,,
R_qwPgsL6jBv6WwU1,Sylvia Plath,nothing,5.0,7.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,5.0,6.0,5.0,1,114,20,5,yes,yes,no,yes,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,39,Male,AI,human,0.0
R_r0ElGgyseolLyaR,Sylvia Plath,nothing,5.0,7.0,5.0,7.0,7.0,7.0,5.0,6.0,6.0,6.0,3.0,7.0,7.0,7.0,2.0,1,114,20,5,yes,yes,no,yes,Never,Indifferent to poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",66,Male,AI,human,0.0
R_r1solDTYIgyc1UJ,Sylvia Plath,AI,2.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,1,114,20,5,yes,yes,no,yes,Never,Hate poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,57,Female,AI,,
R_r7iPn3rSWRP8Q3D,Sylvia Plath,nothing,4.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,5.0,7.0,7.0,7.0,1,114,20,5,yes,yes,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,32,Male,AI,human,0.0
R_rcYkm4m1oAb1AKB,Sylvia Plath,AI,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,5.0,5.0,5.0,5.0,1,114,20,5,yes,yes,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,21,Male,AI,,
R_riGYgwG8WXfnRyp,Sylvia Plath,human,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,2.0,4.0,4.0,5.0,4.0,1,114,20,5,yes,yes,no,yes,Never,Indifferent to poetry,I did not go to college/did not have a major,I am familiar with multiple poets and genres of poetry,61,Female,AI,,
R_sMa6cB3toW8nvcl,Sylvia Plath,human,2.0,5.0,2.0,2.0,5.0,4.0,2.0,4.0,3.0,3.0,1.0,3.0,4.0,4.0,2.0,1,114,20,5,yes,yes,no,yes,Never,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,23,Male,AI,,
R_sO0t8sus0OcfVeN,Sylvia Plath,nothing,1.0,5.0,1.0,6.0,7.0,6.0,5.0,2.0,5.0,2.0,1.0,5.0,5.0,6.0,1.0,1,114,20,5,yes,yes,no,yes,Less than once per year,Dislike poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",43,Female,AI,AI,1.0
R_sR1TCzczdhDvXix,Sylvia Plath,human,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,1,114,20,5,yes,yes,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,41,Female,AI,,
R_sYD3o6faE0syimR,Sylvia Plath,human,5.0,7.0,4.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,3.0,6.0,6.0,7.0,2.0,1,114,20,5,yes,yes,no,yes,A few times per year,Indifferent to poetry,I did not go to college/did not have a major,I am familiar with multiple poets and genres of poetry,46,Female,AI,,
R_sYevX1cxltKAslr,Sylvia Plath,nothing,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,3.0,5.0,5.0,6.0,2.0,1,114,20,5,yes,yes,no,yes,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,36,Male,AI,human,0.0
R_sccPt2CW9tghYXL,Sylvia Plath,human,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,1,114,20,5,yes,yes,no,yes,A few times per month,Love poetry,"English, literature, poetry, or similar",I am familiar with multiple poets and genres of poetry,54,Male,AI,,
R_sp6MZKX4SSdEgJb,Sylvia Plath,nothing,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,1,114,20,5,yes,yes,no,yes,Less than once per year,Indifferent to poetry,I did not go to college/did not have a major,I am not very familiar with poetry,48,Male,AI,human,0.0
R_sut85qeCqkIF4ch,Sylvia Plath,nothing,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,3.0,6.0,6.0,5.0,5.0,1,114,20,5,yes,yes,no,yes,A few times per month,Love poetry,"English, literature, poetry, or similar","I have read a lot of poetry, but have never written poetry",49,Male,AI,human,0.0
R_suviQxglIGHEAKt,Sylvia Plath,AI,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,1,114,20,5,yes,yes,no,yes,Never,Dislike poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,35,Female,AI,,
R_tLfsrJv3q8eLPKF,Sylvia Plath,nothing,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,4.0,1,114,20,5,yes,yes,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,58,Female,AI,AI,1.0
R_tPQJLKBFUPw2zAJ,Sylvia Plath,nothing,6.0,6.0,5.0,7.0,6.0,7.0,7.0,5.0,6.0,6.0,3.0,7.0,5.0,7.0,3.0,1,114,20,5,yes,yes,no,yes,A few times per week,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",37,Male,AI,human,0.0
R_tPWQXZP15JWWZaN,Sylvia Plath,nothing,3.0,4.0,3.0,3.0,4.0,3.0,5.0,2.0,5.0,3.0,2.0,4.0,4.0,3.0,3.0,1,114,20,5,yes,yes,no,yes,Never,Indifferent to poetry,I did not go to college/did not have a major,I am not very familiar with poetry,61,Female,AI,AI,1.0
R_tQkad5Neg7HpoFH,Sylvia Plath,human,6.0,6.0,2.0,5.0,3.0,5.0,3.0,3.0,5.0,2.0,3.0,5.0,5.0,6.0,5.0,1,114,20,5,yes,yes,no,yes,Less than once per year,Indifferent to poetry,I did not go to college/did not have a major,I am familiar with multiple poets and genres of poetry,35,Male,AI,,
R_tWCkEiRWifPWIMN,Sylvia Plath,AI,4.0,4.0,3.0,5.0,5.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,1,114,20,5,yes,yes,no,yes,A few times per year,Indifferent to poetry,"English, literature, poetry, or similar",I am familiar with multiple poets and genres of poetry,35,Male,AI,,
R_u38Zx1W6MJ6oYaB,Sylvia Plath,nothing,4.0,5.0,1.0,6.0,4.0,6.0,3.0,6.0,4.0,4.0,2.0,5.0,4.0,7.0,2.0,1,114,20,5,yes,yes,no,yes,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,29,Male,AI,human,0.0
R_ul7GzSHAx5OxDtD,Sylvia Plath,human,7.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,3.0,7.0,6.0,6.0,7.0,1,114,20,5,yes,yes,no,yes,A few times per week,Love poetry,"English, literature, poetry, or similar","I have read a lot of poetry, but have never written poetry",40,Male,AI,,
R_usMflr9l0tTfDgJ,Sylvia Plath,AI,2.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,1,114,20,5,yes,yes,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",35,Non-binary / third gender,AI,,
R_vSOKfDyrLBgi2yJ,Sylvia Plath,AI,3.0,4.0,2.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,2.0,1,114,20,5,yes,yes,no,yes,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,30,Female,AI,,
R_vYsCZeJIQVNwwtb,Sylvia Plath,nothing,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,6.0,1,114,20,5,yes,yes,no,yes,Never,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,37,Male,AI,human,0.0
R_vjd8DENYUsRGZkR,Sylvia Plath,human,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,6.0,6.0,7.0,4.0,1,114,20,5,yes,yes,no,yes,Less than once per year,Love poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",41,Male,AI,,
R_vvK0OjJ5GTIi7S1,Sylvia Plath,nothing,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,6.0,5.0,3.0,5.0,5.0,5.0,5.0,1,114,20,5,yes,yes,no,yes,A few times per month,Like poetry,"English, literature, poetry, or similar","I have read a lot of poetry, but have never written poetry",50,Male,AI,human,0.0
R_w0iONwBrDgsA8al,Sylvia Plath,AI,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,3.0,5.0,5.0,5.0,5.0,1,114,20,5,yes,yes,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,60,Female,AI,,
R_wUmSTlccFkqiPol,Sylvia Plath,human,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,6.0,6.0,1,114,20,5,yes,yes,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,68,Female,AI,,
R_x56IsLSRuBLVAml,Sylvia Plath,human,5.0,5.0,4.0,5.0,6.0,6.0,4.0,4.0,6.0,5.0,3.0,5.0,5.0,6.0,2.0,1,114,20,5,yes,yes,no,yes,A few times per week,Indifferent to poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",26,Non-binary / third gender,AI,,
R_xgw3GtgywPya7ZL,Sylvia Plath,nothing,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,1.0,6.0,6.0,6.0,6.0,1,114,20,5,yes,yes,no,yes,A few times per month,Like poetry,I did not go to college/did not have a major,"I have read a lot of poetry, but have never written poetry",24,Male,AI,human,0.0
R_xhWGpTcRIRM6Ot3,Sylvia Plath,AI,5.0,5.0,3.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,3.0,6.0,6.0,6.0,4.0,1,114,20,5,yes,yes,no,yes,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",41,Male,AI,,
R_xin6X4Rum87Bt9n,Sylvia Plath,AI,5.0,4.0,5.0,6.0,5.0,4.0,5.0,6.0,6.0,5.0,1.0,4.0,4.0,5.0,6.0,1,114,20,5,yes,yes,no,yes,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,49,Female,AI,,
R_xmCwiddjUWiUK0F,Sylvia Plath,AI,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,3.0,6.0,5.0,6.0,5.0,1,114,20,5,yes,yes,no,yes,Never,Like poetry,I did not go to college/did not have a major,"I have written poetry, but not professionally",29,Female,AI,,
R_xnqTYnq9QZFV1Zf,Sylvia Plath,human,5.0,6.0,3.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,3.0,6.0,6.0,7.0,1.0,1,114,20,5,yes,yes,no,yes,A few times per month,Love poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",65,Male,AI,,
R_xxa4Ak9evqOa4tr,Sylvia Plath,nothing,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,1.0,1,114,20,5,yes,yes,no,yes,A few times per month,Love poetry,I did not go to college/did not have a major,"I have read a lot of poetry, but have never written poetry",32,Male,AI,human,0.0
R_yxLAm7NTkFUFD1f,Sylvia Plath,nothing,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1,114,20,5,yes,yes,no,yes,A few times per year,Indifferent to poetry,"English, literature, poetry, or similar","I have written poetry, but not professionally",51,Female,AI,human,0.0
R_yxSNgyJyeWOcuRP,Sylvia Plath,human,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,6.0,6.0,7.0,1.0,1,114,20,5,yes,yes,no,yes,A few times per year,Love poetry,I did not go to college/did not have a major,"I have written poetry, but not professionally",59,Female,AI,,
R_z6JI63PK9GqMsc9,Sylvia Plath,AI,1.0,5.0,1.0,5.0,2.0,6.0,1.0,6.0,2.0,1.0,2.0,4.0,3.0,4.0,1.0,1,114,20,5,yes,yes,no,yes,Never,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,37,Male,AI,,
R_zTLGYlN1M826wr7,Sylvia Plath,nothing,6.0,5.0,2.0,6.0,5.0,5.0,5.0,6.0,6.0,2.0,3.0,5.0,5.0,5.0,5.0,1,114,20,5,yes,yes,no,yes,Never,Like poetry,I did not go to college/did not have a major,I am not very familiar with poetry,20,Female,AI,human,0.0
R_02OuieTDzIB1LA5,Walt Whitman,human,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,7.0,5.0,3.0,6.0,6.0,6.0,5.0,2,203,20,5,yes,yes,yes,yes,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,51,Male,AI,,
R_033nCahcqekToEF,Walt Whitman,AI,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,3.0,6.0,6.0,6.0,4.0,2,203,20,5,yes,yes,yes,yes,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,94,Female,AI,,
R_0Ce3lcCDqg6v2kV,Walt Whitman,human,7.0,7.0,6.0,6.0,7.0,7.0,6.0,4.0,7.0,7.0,3.0,7.0,7.0,7.0,6.0,2,203,20,5,yes,yes,yes,yes,Less than once per year,Like poetry,I did not go to college/did not have a major,I am not very familiar with poetry,31,Male,AI,,
R_0GIEmXuT0F8Du1z,Walt Whitman,nothing,6.0,6.0,7.0,5.0,7.0,7.0,6.0,6.0,6.0,5.0,3.0,6.0,5.0,6.0,3.0,2,203,20,5,yes,yes,yes,yes,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,64,Female,AI,human,0.0
R_0MxZwKNbrjCuDU5,Walt Whitman,nothing,4.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,2,203,20,5,yes,yes,yes,yes,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,69,Male,AI,AI,1.0
R_0NET6a27b1iZOi5,Walt Whitman,nothing,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,3.0,2,203,20,5,yes,yes,yes,yes,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,55,Male,AI,AI,1.0
R_0NefRX2X8vcv1FD,Walt Whitman,human,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,2,203,20,5,yes,yes,yes,yes,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,65,Female,AI,,
R_0PXXfuYrLKEJmeJ,Walt Whitman,human,7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,3.0,7.0,7.0,7.0,6.0,2,203,20,5,yes,yes,yes,yes,A few times per week,Like poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",24,Male,AI,,
R_0UmuHRDr4sAK0rD,Walt Whitman,nothing,3.0,5.0,5.0,5.0,3.0,3.0,6.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,5.0,2,203,20,5,yes,yes,yes,yes,Never,Dislike poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,25,Female,AI,AI,1.0
R_0jOi3YZxz2xBWI9,Walt Whitman,AI,5.0,5.0,4.0,6.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,2.0,2,203,20,5,yes,yes,yes,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,51,Female,AI,,
